1	MLocal	COUNTED	      6	      	Result=10 	200		
2	MLocal	COUNTED	      2	      	Result=1 	200		
3	MLocal	COUNTED	     34	      	Result=312 	200		
4	MLocal	COUNTED	    186	      	Result=10000000 	200		
5	MLocal	COUNTED	    153	      	Result=10000000 	200		
6	MLocal	COUNTED	    152	      	Result=10000000 	200		
7	MLocal	COUNTED	    166	      	Result=10000000 	200		
8	MLocal	COUNTED	    705	      	Result=10000000 	200		
9	MLocal	COUNTED	    164	      	Result=10000000 	200		
10	MLocal	COUNTED	     14	      	Result=9171 	200		
11	MLocal	COUNTED	      2	      	Result=83 	200		
12	MLocal	COUNTED	     11	      	Result=16430 	200		
13	MLocal	COUNTED	     65	      	Result=386551 	200		
14	MLocal	COUNTED	    952	      	Result=3198711 	200		
15	MLocal	COUNTED	     79	      	Result=149791 	200		
16	MLocal	COUNTED	   2541	      	Result=10000000 	200		
17	MLocal	COUNTED	   2897	      	Result=100 	200		
18	MLocal	COUNTED	      8	      	Result=206204 	200		
19	MLocal	COUNTED	   1104	      	Result=10000000 	200		
20	MLocal	COUNTED	    123	      	Result=137867 	200		
21	MLocal	COUNTED	     33	      	Result=53123 	200		
22	MLocal	COUNTED	     31	      	Result=53123 	200		
23	MLocal	COUNTED	     58	      	Result=4882 	200		
24	MLocal	COUNTED	    424	      	Result=10000000 	200		
25	MLocal	COUNTED	    131	      	Result=10000000 	200		
26	MLocal	COUNTED	     78	      	Result=10492 	200		
27	MLocal	COUNTED	    481	      	Result=10000000 	200		
28	MLocal	COUNTED	    184	      	Result=10000000 	200		
29	MLocal	COUNTED	     84	      	Result=496175 	200		
30	MLocal	COUNTED	    743	      	Result=10000000 	200		
31	MLocal	COUNTED	    165	      	Result=10000000 	200		
32	MLocal	COUNTED	    165	      	Result=10000000 	200		
33	MLocal	COUNTED	    438	      	Result=10000000 	200		
34	MLocal	COUNTED	    427	      	Result=10000000 	200		
35	MLocal	COUNTED	      5	      	Result=0 	200		
36	MLocal	COUNTED	   1126	      	Result=10000000 	200		
37	MLocal	COUNTED	   1774	      	Result=10000000 	200		
38	MLocal	COUNTED	   1437	      	Result=10000000 	200		
39	MLocal	COUNTED	   1128	      	Result=10000000 	200		
40	MLocal	COUNTED	    789	      	Result=10000000 	200		
41	MLocal	COUNTED	   1429	      	Result=10000000 	200		
42	MLocal	COUNTED	      6	      	Result=189 	200		
43	MLocal	COUNTED	   1119	      	Result=10000000 	200		
44	MLocal	COUNTED	   1088	      	Result=10000000 	200		
45	MLocal	COUNTED	   1027	      	Result=10000000 	200		
46	MLocal	COUNTED	    443	      	Result=10000000 	200		
47	MLocal	COUNTED	    723	      	Result=10000000 	200		
48	MLocal	COUNTED	    450	      	Result=10000000 	200		
49	MLocal	COUNTED	    155	      	Result=10000000 	200		
50	MLocal	COUNTED	    155	      	Result=10000000 	200		
51	MLocal	COUNTED	    155	      	Result=10000000 	200		
52	MLocal	COUNTED	     60	      	Result=377 	200		
53	MLocal	COUNTED	   1104	      	Result=10000000 	200		
54	MLocal	COUNTED	    749	      	Result=10000000 	200		
55	MLocal	COUNTED	    137	      	Result=10000000 	200		
56	MLocal	COUNTED	    157	      	Result=10000000 	200		
57	MLocal	COUNTED	    136	      	Result=10000000 	200		
58	MLocal	COUNTED	    157	      	Result=10000000 	200		
59	MLocal	COUNTED	    143	      	Result=10000000 	200		
60	MLocal	COUNTED	   7059	      	Result=10000000 	200		
61	MLocal	COUNTED	      6	      	Result=760 	200		
62	MLocal	COUNTED	    158	      	Result=10000000 	200		
63	MLocal	COUNTED	    157	      	Result=10000000 	200		
64	MLocal	COUNTED	   1463	      	Result=10000000 	200		
65	MLocal	COUNTED	   1152	      	Result=10000000 	200		
66	MLocal	COUNTED	   3477	      	Result=10000000 	200		
67	MLocal	COUNTED	    167	      	Result=10000000 	200		
68	MLocal	COUNTED	    740	      	Result=10000000 	200		
69	MLocal	COUNTED	    157	      	Result=10000000 	200		
70	MLocal	COUNTED	    158	      	Result=10000000 	200		
71	MLocal	COUNTED	   1116	      	Result=10000000 	200		
72	MLocal	COUNTED	   1048	      	Result=10000000 	200		
73	MLocal	COUNTED	   1034	      	Result=10000000 	200		
74	MLocal	COUNTED	    125	      	Result=81286 	200		
75	MLocal	COUNTED	   1110	      	Result=10000000 	200		
76	MLocal	COUNTED	    104	      	Result=332121 	200		
77	MLocal	COUNTED	    175	      	Result=180816 	200		
78	MLocal	COUNTED	    612	      	Result=10000000 	200		
79	MLocal	COUNTED	    156	      	Result=10000000 	200		
80	MLocal	COUNTED	    442	      	Result=10000000 	200		
81	MLocal	COUNTED	    732	      	Result=10000000 	200		
82	MLocal	COUNTED	    446	      	Result=10000000 	200		
83	MLocal	COUNTED	   3546	      	Result=10000000 	200		
84	MLocal	COUNTED	    437	      	Result=10000000 	200		
85	MLocal	COUNTED	    166	      	Result=10000000 	200		
86	MLocal	COUNTED	    164	      	Result=10000000 	200		
87	MLocal	COUNTED	    155	      	Result=10000000 	200		
88	MLocal	COUNTED	    155	      	Result=10000000 	200		
89	MLocal	COUNTED	    153	      	Result=10000000 	200		
90	MLocal	COUNTED	    155	      	Result=10000000 	200		
91	MLocal	COUNTED	    439	      	Result=10000000 	200		
92	MLocal	COUNTED	      4	      	Result=1 	200		
93	MLocal	COUNTED	    760	      	Result=10000000 	200		
94	MLocal	COUNTED	    436	      	Result=10000000 	200		
95	MLocal	COUNTED	    165	      	Result=10000000 	200		
96	MLocal	COUNTED	    151	      	Result=10000000 	200		
97	MLocal	COUNTED	    165	      	Result=10000000 	200		
98	MLocal	COUNTED	    165	      	Result=10000000 	200		
99	MLocal	COUNTED	      3	      	Result=963 	200		
100	MLocal	COUNTED	    427	      	Result=10000000 	200		
101	MLocal	COUNTED	    802	      	Result=10000000 	200		
102	MLocal	COUNTED	     68	      	Result=17491 	200		
103	MLocal	COUNTED	    160	      	Result=10000000 	200		
104	MLocal	COUNTED	    182	      	Result=10000000 	200		
105	MLocal	COUNTED	      3	      	Result=2 	200		
106	MLocal	COUNTED	    174	      	Result=10000000 	200		
107	MLocal	COUNTED	   2137	      	Result=10000000 	200		
108	MLocal	COUNTED	   1794	      	Result=10000000 	200		
109	MLocal	COUNTED	    777	      	Result=10000000 	200		
110	MLocal	COUNTED	     11	      	Result=4505 	200		
111	MLocal	COUNTED	    748	      	Result=10000000 	200		
112	MLocal	COUNTED	    133	      	Result=10000000 	200		
113	MLocal	COUNTED	   1462	      	Result=10000000 	200		
114	MLocal	COUNTED	   1477	      	Result=10000000 	200		
115	MLocal	COUNTED	    751	      	Result=10000000 	200		
116	MLocal	COUNTED	    443	      	Result=10000000 	200		
117	MLocal	COUNTED	   4259	      	Result=10000000 	200		
118	MLocal	COUNTED	    429	      	Result=10000000 	200		
119	MLocal	COUNTED	      7	      	Result=123 	200		
120	MLocal	COUNTED	    758	      	Result=10000000 	200		
121	MLocal	COUNTED	    769	      	Result=10000000 	200		
122	MLocal	COUNTED	    319	      	Result=902179 	200		
123	MLocal	COUNTED	    286	      	Result=1918176 	200		
124	MLocal	COUNTED	    154	      	Result=10000000 	200		
125	MLocal	COUNTED	    136	      	Result=10000000 	200		
126	MLocal	COUNTED	    450	      	Result=414051 	200		
127	MLocal	COUNTED	    150	      	Result=10000000 	200		
128	MLocal	COUNTED	    157	      	Result=10000000 	200		
129	MLocal	COUNTED	   1413	      	Result=10000000 	200		
130	MLocal	COUNTED	     25	      	Result=6776 	200		
131	MLocal	COUNTED	      2	      	Result=0 	200		
132	MLocal	COUNTED	    151	      	Result=10000000 	200		
133	MLocal	COUNTED	    450	      	Result=10000000 	200		
134	MLocal	COUNTED	      8	      	Result=968 	200		
135	MLocal	COUNTED	    114	      	Result=366494 	200		
136	MLocal	COUNTED	    179	      	Result=349436 	200		
137	MLocal	COUNTED	   1052	      	Result=10000000 	200		
138	MLocal	COUNTED	    950	      	Result=10000000 	200		
139	MLocal	COUNTED	      3	      	Result=0 	200		
140	MLocal	COUNTED	    307	      	Result=895838 	200		
141	MLocal	COUNTED	    209	      	Result=10000000 	200		
142	MLocal	COUNTED	   1120	      	Result=10000000 	200		
143	MLocal	COUNTED	   2395	      	Result=5346877 	200		
144	MLocal	COUNTED	   2926	      	Result=5453900 	200		
145	MLocal	COUNTED	   3132	      	Result=9750859 	200		
146	MLocal	COUNTED	   1336	      	Result=7541858 	200		
147	MLocal	COUNTED	   2177	      	Result=10000000 	200		
148	MLocal	COUNTED	   2578	      	Result=6073693 	200		
149	MLocal	COUNTED	    140	      	Result=10000000 	200		
150	MLocal	COUNTED	    150	      	Result=10000000 	200		
151	MLocal	COUNTED	   2206	      	Result=10000000 	200		
152	MLocal	COUNTED	    144	      	Result=10000000 	200		
153	MLocal	COUNTED	   2996	      	Result=10000000 	200		
154	MLocal	COUNTED	    154	      	Result=10000000 	200		
155	MLocal	COUNTED	    140	      	Result=10000000 	200		
156	MLocal	COUNTED	    133	      	Result=934054 	200		
157	MLocal	COUNTED	    148	      	Result=10000000 	200		
158	MLocal	COUNTED	    142	      	Result=10000000 	200		
159	MLocal	COUNTED	    154	      	Result=10000000 	200		
160	MLocal	COUNTED	    138	      	Result=10000000 	200		
161	MLocal	COUNTED	    156	      	Result=10000000 	200		
162	MLocal	COUNTED	      4	      	Result=33 	200		
163	MLocal	COUNTED	    627	      	Result=10000000 	200		
164	MLocal	COUNTED	     12	      	Result=5919 	200		
165	MLocal	COUNTED	      9	      	Result=56 	200		
166	MLocal	COUNTED	     26	      	Result=7415 	200		
167	MLocal	COUNTED	    208	      	Result=6440 	200		
168	MLocal	COUNTED	    842	      	Result=10000000 	200		
169	MLocal	COUNTED	     29	      	Result=1290 	200		
170	MLocal	COUNTED	      4	      	Result=6996 	200		
171	MLocal	COUNTED	      2	      	Result=0 	200		
172	MLocal	COUNTED	    163	      	Result=10000000 	200		
173	MLocal	COUNTED	     54	      	Result=3193808 	200		
174	MLocal	COUNTED	    161	      	Result=10000000 	200		
175	MLocal	COUNTED	    155	      	Result=10000000 	200		
176	MLocal	COUNTED	    159	      	Result=10000000 	200		
177	MLocal	COUNTED	     16	      	Result=862344 	200		
178	MLocal	COUNTED	    163	      	Result=10000000 	200		
