1	QLever		    357	    20	Count= 8 	200		
2	QLever		    589	    89	Count= 10000 	200		
3	QLever		    341	    24	Count= 768 	200		
4	QLever		    535	    74	Count= 10000 	200		
5	QLever		    333	    19	Count= 0 	200		
6	QLever		    344	    21	Count= 29 	200		
7	QLever		    344	    18	Count= 339 	200		
8	QLever		    483	    43	Count= 6101 	200		
9	QLever		    339	    19	Count= 235 	200		
10	QLever		    338	    14	Count= 11 	200		
11	QLever		    337	    16	Result=Q3633022 	200		
12	QLever		    346	    23	Count= 988 	200		
13	QLever		    341	    21	Count= 165 	200		
14	QLever		    573	    73	Count= 9280 	200		
15	QLever		    339	    22	Count= 3 	200		
16	QLever		    362	    19	Count= 0 	200		
17	QLever		    374	    25	Count= 54 	200		
18	QLever		    347	    25	Count= 0 	200		
19	QLever		    388	    41	Count= 900 	200		
20	QLever		    344	    18	Count= 0 	200		
21	QLever		    342	    15	Result=Q525 	200		
22	QLever		    339	    22	Count= 134 	200		
23	QLever		    343	    19	Count= 0 	200		
24	QLever		    343	    20	Count= 48 	200		
25	QLever		    351	    23	Count= 2 	200		
26	QLever		    496	    49	Count= 3617 	200		
27	QLever		    340	    20	Count= 6 	200		
28	QLever		    343	    19	Count= 48 	200		
29	QLever		    439	    24	Count= 2068 	200		
30	QLever		    526	    70	Count= 8895 	200		
31	QLever		    341	    14	Count= 2 	200		
32	QLever		    592	    63	Count= 10000 	200		
33	QLever		    352	    21	Count= 6 	200		
34	QLever		    552	    72	Count= 10000 	200		
35	QLever		    346	    26	Count= 738 	200		
36	QLever		    372	    34	Count= 40 	200		
37	QLever		    343	    14	Result=Q30148381 	200		
38	QLever		    356	    29	Count= 4 	200		
39	QLever		    350	    23	Count= 30 	200		
40	QLever		    347	    25	Count= 7 	200		
41	QLever		    420	    31	Count= 1666 	200		
42	QLever		    329	     9	Count= 0 	200		
43	QLever		    364	    13	Result=Q155 	200		
44	QLever		    359	    27	Count= 1602 	200		
45	QLever		    637	    89	Count= 10000 	200		
46	QLever		    362	    44	Count= 0 	200		
47	QLever		    351	    18	Count= 16 	200		
48	QLever		    629	    77	Count= 10000 	200		
49	QLever		    339	    17	Count= 1266 	200		
50	QLever		    337	    17	Count= 37 	200		
51	QLever		    345	    24	Count= 0 	200		
52	QLever		    345	    28	Count= 0 	200		
53	QLever		    361	    30	Result=Q17714 	200		
54	QLever		    347	    16	Count= 0 	200		
55	QLever		    367	    23	Count= 339 	200		
56	QLever		    359	    34	Count= 0 	200		
57	QLever		    356	    23	Count= 0 	200		
58	QLever		    356	    27	Count= 0 	200		
59	QLever		    369	    34	Count= 0 	200		
60	QLever		    550	    93	Count= 10000 	200		
61	QLever		    353	    35	Count= 0 	200		
62	QLever		    348	    30	Result=Q4045698 	200		
63	QLever		    353	    27	Count= 0 	200		
64	QLever		    495	    52	Count= 3241 	200		
65	QLever		    372	    37	Count= 12 	200		
66	QLever		    360	    34	Count= 350 	200		
67	QLever		    472	    42	Count= 3324 	200		
68	QLever		    380	    40	Count= 98 	200		
69	QLever		    656	   110	Count= 10000 	200		
70	QLever		    353	    27	Count= 0 	200		
