1	QLever	COUNTED	    536	      	Result=1 	200		All sixth-order classes
2	QLever	COUNTED	      3	      	Result=1 	200		Roots of fifth-order classes
3	QLever	COUNTED	     15	      	Result=1 	200		All fifth-order classes
4	QLever	COUNTED	      3	      	Result=1 	200		Roots of fourth-order classes
5	QLever	COUNTED	     14	      	Result=1 	200		All fourth-order classes
6	QLever	COUNTED	      2	      	Result=42 	200		Roots of third-order classes
7	QLever	COUNTED	     18	      	Result=7063 	200		All third-order classes
8	QLever	COUNTED	    760	      	Result=429703 	200		Roots of second-order classes
9	QLever	COUNTED	  89282	      	Result=4829405 	200		All second-order classes
10	QLever	COUNTED	  29899	      	Result=17345778 	200		Roots of first-order classes
11	QLever	COUNTED	  45734	      	Result=22433430 	200		All first-order classes, using a subquery to cut down on memory usage in older versions of QLever
12	QLever	COUNTED	 434079	      	Result=22433430 	200		All first-order classes
13	QLever	COUNTED	 600536	      	None 	429	ERROR: Operation timed out. Last operation: TransitivePath ?_QLever_internal_variable_qp_0 <http://www.wikidata.org/prop/direct/P279> ?c	Instance loops with one instance link and subclass, not currently handled by QLever
14	QLever	COUNTED	  91618	      	Result=19 	200		Instance loops with one instance link and non-empty subclass
15	QLever	COUNTED	      3	      	Result=19 	200		Instance loops with one instance link and non-empty subclass (no labels)
16	QLever	COUNTED	 600002	      	None 	429	ERROR: Operation timed out. Last operation: Filter ( ?c = ?s )	Instance loops with one instance link and non-empty subclass (no labels), using filter to check out speed difference
17	QLever	COUNTED	   1046	      	Result=26 	200		Instance loops with one instance link and subclass, using union to be acceptable to QLever
18	QLever	COUNTED	 600002	      	None 	429	ERROR: Operation timed out. Last operation: Filter (?c = ?s)	Instance loops with one instance link and subclass, using filter and union to get around a bug in old versions of QLever
19	QLever	COUNTED	 600002	      	None 	429	ERROR: Operation timed out. Last operation: Filter (?c = ?s)	Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
20	QLever	COUNTED	 600003	      	None 	429	ERROR: Operation timed out. Last operation: Filter (?c = ?s)	Instance loops with one instance link and subclass, using filter to be acceptable to QLever
21	QLever	COUNTED	 600002	      	None 	429	ERROR: Operation timed out. Last operation: Filter (?c = ?s)	Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
22	QLever	COUNTED	   3112	      	Result=19 	200		Instance loops with two instance links
23	QLever	COUNTED	 601507	      	None 	429	ERROR: Operation timed out. Last operation: TransitivePath ?_QLever_internal_variable_qp_5 <http://www.wikidata.org/prop/direct/P279> ?c	Instance loops with two instance links and subclass
24	QLever	COUNTED	 412597	      	None 	500	ERROR: Tried to allocate 68.7 GB, but only 31.5 GB were available. Clear the cache or allow more memory for QLever during startup	Instance loops with two instance links and subclass, using a subquery
25	QLever	COUNTED	 601660	      	None 	429	ERROR: Operation timed out. Last operation: TransitivePath ?_QLever_internal_variable_qp_4 <http://www.wikidata.org/prop/direct/P279> ?c	Instance loops with two instance links and subclass, no super
26	QLever	COUNTED	   4290	      	Result=227717 	200		First-order classes based on instance
27	QLever	COUNTED	  87941	      	Result=36037399 	200		First-order classes based on all evidence
28	QLever	COUNTED	   1872	      	Result=25630 	200		Second-order classes based on instance
29	QLever	COUNTED	  21616	      	Result=119731 	200		Second-order classes based on all evidence
30	QLever	COUNTED	    686	      	Result=6322 	200		Third-order classes based on instance
31	QLever	COUNTED	   1504	      	Result=16358 	200		Third-order classes based on all evidence
32	QLever	COUNTED	     89	      	Result=2530 	200		Fourth-order classes based on instance
33	QLever	COUNTED	    678	      	Result=4946 	200		Fourth-order classes based on all evidence
