1	QLever	COUNTED	     50	      	Result=3176 	200		All subclasses of human (Q5)
2	QLever	COUNTED	    484	      	Result=3176 	200		All subclasses of human (Q5) with labels, label service for Blazegraph
3	QLever	COUNTED	    624	      	Result=1051534 	200		All subclasses of protein (Q8054)
4	QLever	COUNTED	      2	      	Result=1051534 	200		All subclasses of protein (Q8054), 2nd try
5	QLever	COUNTED	      1	      	Result=1051534 	200		All subclasses of protein (Q8054), 3rd try
6	QLever	COUNTED	      0	      	Result=1051534 	200		All subclasses of protein (Q8054), 4th try
7	QLever	COUNTED	    610	      	Result=1051534 	200		All subclasses of protein (Q8054) with labels, label service for Blazegraph
8	QLever	COUNTED	   4007	      	Result=4640079 	200		All subclasses of chemical entity (Q43460564)
9	QLever	COUNTED	   6884	      	Result=6820007 	200		All subclasses of concrete object (Q4406616)
10	QLever	COUNTED	   7571	      	Result=7451887 	200		All subclasses of object (Q488383)
11	QLever	COUNTED	   8060	      	Result=8285842 	200		All subclasses of entity (Q35120)
12	QLever	COUNTED	   1591	      	Result=8285842 	200		All subclasses of entity (Q35120) with labels, label service for Blazegraph
13	QLever	COUNTED	   1794	      	Result=14904400 	200		All instances of human (Q5)
14	QLever	COUNTED	   1713	      	Result=14904400 	200		All instances of human (Q5) with labels, label service for Blazegraph
15	QLever	COUNTED	    156	      	Result=1322775 	200		All instances of protein (Q8054)
16	QLever	COUNTED	      2	      	Result=1322775 	200		All instances of protein (Q8054), 2nd try
17	QLever	COUNTED	      1	      	Result=1322775 	200		All instances of protein (Q8054), 3rd try
18	QLever	COUNTED	      1	      	Result=1322775 	200		All instances of protein (Q8054), 4th try
19	QLever	COUNTED	    629	      	Result=1322775 	200		All instances of protein (Q8054) with labels
20	QLever	COUNTED	    255	      	Result=2328271 	200		All instances of chemical entity (Q43460564)
21	QLever	COUNTED	   5508	      	Result=59154436 	200		All instances of concrete object (Q4406616)
22	QLever	COUNTED	  22315	      	Result=208907869 	200		All instances of object (Q488383)
23	QLever	COUNTED	  24117	      	Result=220310307 	200		All instances of entity (Q35120)
24	QLever	COUNTED	  58292	      	Result=220310307 	200		All instances of entity (Q35120) with labels, label service for Blazegraph
