1	MilleniumDB		      6	      	Count= 965 	200		
2	MilleniumDB		      3	      	Count= 300 	200		
3	MilleniumDB		      2	      	Count= 2 	200		
4	MilleniumDB		      1	      	Count= 3 	200		
5	MilleniumDB		      1	      	Count= 20 	200		
6	MilleniumDB		      1	      	Count= 67 	200		
7	MilleniumDB		     11	      	Count= 1806 	200		
8	MilleniumDB		      1	      	Result=Point(2.1769444444444 41.3825) 	200		
9	MilleniumDB		      1	      	Count= 6 	200		
10	MilleniumDB		      1	      	Result=Point(94.25 66.416666666667) 	200		
11	MilleniumDB		      1	      	Count= 0 	200		
12	MilleniumDB		      1	      	Count= 0 	200		
13	MilleniumDB		      1	      	Result=Point(-121.87277777778 37.304166666667) 	200		
14	MilleniumDB		      3	      	Count= 529 	200		
15	MilleniumDB		      1	      	Count= 0 	200		
16	MilleniumDB		      2	      	Count= 237 	200		
17	MilleniumDB		      1	      	Result=Pembrokeshire.map 	200		
18	MilleniumDB		      9	      	Count= 1642 	200		
19	MilleniumDB		      1	      	Result=330.0 	200		
20	MilleniumDB		      1	      	Result=Q11660 	200		
21	MilleniumDB		      1	      	Count= 81 	200		
22	MilleniumDB		      6	      	Count= 1140 	200		
23	MilleniumDB		      3	      	Count= 490 	200		
24	MilleniumDB		      1	      	Count= 2 	200		
25	MilleniumDB		      1	      	Count= 0 	200		
26	MilleniumDB		      1	      	Count= 3 	200		
27	MilleniumDB		      1	      	Result=Q5 	200		
28	MilleniumDB		      1	      	Result=Q30 	200		
29	MilleniumDB		      1	      	Count= 0 	200		
30	MilleniumDB		      1	      	Count= 0 	200		
31	MilleniumDB		      1	      	Result=Q35120 	200		
32	MilleniumDB		      3	      	Count= 1546 	200		
33	MilleniumDB		      1	      	Result=Point(13.383333333333 52.516666666667) 	200		
34	MilleniumDB		      1	      	Count= 8 	200		
35	MilleniumDB		      3	      	Count= 958 	200		
36	MilleniumDB		      2	      	Count= 15 	200		
37	MilleniumDB		      1	      	Result=P27 	200		
38	MilleniumDB		      1	      	Result=Point(-0.3058 51.5111) 	200		
39	MilleniumDB		      1	      	Result=Q145 	200		
40	MilleniumDB		      1	      	Result=Q7835189 	200		
41	MilleniumDB		      1	      	Result=P106 	200		
42	MilleniumDB		      1	      	Result=P27 	200		
43	MilleniumDB		  26901	      	Count= 3198378 	200		
44	MilleniumDB		      3	      	Count= 6 	200		
45	MilleniumDB		     18	      	Count= 412 	200		
46	MilleniumDB		   6043	      	Count= 332581 	200		
47	MilleniumDB		    729	      	Count= 31246 	200		
48	MilleniumDB		    356	      	Count= 22274 	200		
49	MilleniumDB		   9465	      	Count= 837633 	200		
50	MilleniumDB		   3643	      	Count= 366685 	200		
51	MilleniumDB		  29631	      	Count= 10000000 	200		
52	MilleniumDB		      6	      	Count= 1652 	200		
53	MilleniumDB		   1758	      	Count= 1596904 	200		
54	MilleniumDB		      2	      	Count= 0 	200		
55	MilleniumDB		      3	      	Count= 201 	200		
56	MilleniumDB		     10	      	Count= 2149 	200		
57	MilleniumDB		      4	      	Count= 671 	200		
58	MilleniumDB		      6	      	Count= 2576 	200		
59	MilleniumDB		      3	      	Count= 469 	200		
60	MilleniumDB		      1	      	Count= 31 	200		
61	MilleniumDB		     49	      	Count= 19200 	200		
62	MilleniumDB		      2	      	Count= 197 	200		
63	MilleniumDB		  15260	      	Count= 10000000 	200		
64	MilleniumDB		     38	      	Count= 15303 	200		
65	MilleniumDB		   2247	      	Count= 1978002 	200		
66	MilleniumDB		      4	      	Count= 677 	200		
67	MilleniumDB		      2	      	Count= 0 	200		
68	MilleniumDB		  13556	      	Count= 10000000 	200		
69	MilleniumDB		      4	      	Count= 1862 	200		
70	MilleniumDB		  10751	      	Count= 10000000 	200		
71	MilleniumDB		   1549	      	Count= 3979083 	200		
72	MilleniumDB		    325	      	Count= 626163 	200		
73	MilleniumDB		      2	      	Count= 45 	200		
74	MilleniumDB		    441	      	Count= 1602397 	200		
75	MilleniumDB		      3	      	Count= 45 	200		
76	MilleniumDB		      1	      	Count= 168 	200		
77	MilleniumDB		      1	      	Count= 642 	200		
78	MilleniumDB		     39	      	Count= 1544 	200		
79	MilleniumDB		      3	      	Count= 2930 	200		
80	MilleniumDB		    643	      	Count= 1365525 	200		
81	MilleniumDB		      2	      	Count= 493 	200		
82	MilleniumDB		   1552	      	Count= 3886640 	200		
83	MilleniumDB		     18	      	Count= 40885 	200		
84	MilleniumDB		      2	      	Count= 192 	200		
85	MilleniumDB		      2	      	Count= 734 	200		
86	MilleniumDB		      7	      	Count= 6659 	200		
87	MilleniumDB		    170	      	Count= 507019 	200		
88	MilleniumDB		    564	      	Count= 2087915 	200		
89	MilleniumDB		     26	      	Count= 70388 	200		
90	MilleniumDB		      2	      	Count= 0 	200		
91	MilleniumDB		   3557	      	Count= 10000000 	200		
