1	Virtuoso	COUNTED	    860	      	Result=1 	200		All sixth-order classes
2	Virtuoso	COUNTED	    322	      	Result=1 	200		Roots of fifth-order classes
3	Virtuoso	COUNTED	      2	      	Result=1 	200		All fifth-order classes
4	Virtuoso	COUNTED	     23	      	Result=1 	200		Roots of fourth-order classes
5	Virtuoso	COUNTED	      5	      	Result=1 	200		All fourth-order classes
6	Virtuoso	COUNTED	    492	      	Result=36 	200		Roots of third-order classes
7	Virtuoso	COUNTED	   5596	      	Result=3565 	200		All third-order classes
8	Virtuoso	COUNTED	  36254	      	Result=217189 	200		Roots of second-order classes
9	Virtuoso	COUNTED	 461390	      	Result=2418598 	200		All second-order classes
10	Virtuoso	COUNTED	      3	      	Count= 9 	500	Virtuoso 42000 Error The estimated execution time 10728 (sec) exceeds the limit of 3000 (sec).	Roots of first-order classes
11	Virtuoso	COUNTED	      2	      	Count= 12 	500	Virtuoso 42000 Error The estimated execution time 27978 (sec) exceeds the limit of 3000 (sec).	All first-order classes, using a subquery to cut down on memory usage in older versions of QLever
12	Virtuoso	COUNTED	      2	      	Count= 10 	500	Virtuoso 42000 Error The estimated execution time 1171347 (sec) exceeds the limit of 3000 (sec).	All first-order classes
13	Virtuoso	COUNTED	      1	      	Count= 9 	500	Virtuoso 42000 Error The estimated execution time 27953 (sec) exceeds the limit of 3000 (sec).	Instance loops with one instance link and subclass, not currently handled by QLever
14	Virtuoso	COUNTED	      1	      	Count= 9 	500	Virtuoso 42000 Error The estimated execution time 27953 (sec) exceeds the limit of 3000 (sec).	Instance loops with one instance link and non-empty subclass
15	Virtuoso	COUNTED	 600654	      	Count= 0 	500		Instance loops with one instance link and non-empty subclass (no labels)
16	Virtuoso	COUNTED	 600706	      	Count= 0 	500		Instance loops with one instance link and non-empty subclass (no labels), using filter to check out speed difference
17	Virtuoso	COUNTED	      3	      	Count= 9 	500	Virtuoso 42000 Error The estimated execution time 29139 (sec) exceeds the limit of 3000 (sec).	Instance loops with one instance link and subclass, using union to be acceptable to QLever
18	Virtuoso	COUNTED	      2	      	Count= 9 	500	Virtuoso 42000 Error The estimated execution time 29139 (sec) exceeds the limit of 3000 (sec).	Instance loops with one instance link and subclass, using filter and union to get around a bug in old versions of QLever
19	Virtuoso	COUNTED	 600673	      	Count= 0 	500		Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
20	Virtuoso	COUNTED	      3	      	Count= 9 	500	Virtuoso 42000 Error The estimated execution time 10160 (sec) exceeds the limit of 3000 (sec).	Instance loops with one instance link and subclass, using filter to be acceptable to QLever
21	Virtuoso	COUNTED	 600615	      	Count= 0 	500		Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
