1	Blazegraph	COUNTED	    211	      	Result=1 	200		All sixth-order classes
2	Blazegraph	COUNTED	     44	      	Result=1 	200		Roots of fifth-order classes
3	Blazegraph	COUNTED	     52	      	Result=1 	200		All fifth-order classes
4	Blazegraph	COUNTED	     34	      	Result=1 	200		Roots of fourth-order classes
5	Blazegraph	COUNTED	     30	      	Result=1 	200		All fourth-order classes
6	Blazegraph	COUNTED	     76	      	Result=36 	200		Roots of third-order classes
7	Blazegraph	COUNTED	    580	      	Result=3565 	200		All third-order classes
8	Blazegraph	COUNTED	   7008	      	Result=217189 	200		Roots of second-order classes
9	Blazegraph	COUNTED	  19459	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=f2f0bcd5-7833-4311-b9ab-bbfdff3396e6,bopId=49,partitionId=-1,sinkId=51,altSinkId=null}, cause=java.util.concurrent.ExecutionException: java.lang.RuntimeException: cause=com.bigdata.btree.EvictionError: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory, state=HTreeHashJoinUtility{open=true,joinType=Optional,joinVars=[second],outputDistinctJVs=true,size=8115379,considered(left=0,right=0,joins=0),joinSetSize=0}	All second-order classes
10	Blazegraph	COUNTED	  16155	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=831d7abf-30f1-496e-a11e-442173a358dd,bopId=51,partitionId=-1,sinkId=53,altSinkId=null}, cause=java.util.concurrent.ExecutionException: java.lang.RuntimeException: cause=java.lang.RuntimeException: De-serialization problem: addr=PhysicalAddress: 636485641, length: 8199 from store=null : cause=com.bigdata.btree.EvictionError: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory, state=HTreeHashJoinUtility{open=true,joinType=Optional,joinVars=[first],outputDistinctJVs=true,size=9144375,considered(left=0,right=0,joins=0),joinSetSize=0}	Roots of first-order classes
11	Blazegraph	COUNTED	 196710	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	All first-order classes, using a subquery to cut down on memory usage in older versions of QLever
12	Blazegraph	COUNTED	  14420	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=014533eb-8d39-4929-8eb2-ef3f51f1b6d4,bopId=53,partitionId=-1,sinkId=54,altSinkId=null}, cause=java.util.concurrent.ExecutionException: java.lang.RuntimeException: cause=com.bigdata.btree.EvictionError: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory, state=HTreeHashJoinUtility{open=true,joinType=Normal,joinVars=[c],outputDistinctJVs=true,size=8626822,considered(left=0,right=0,joins=0)}	All first-order classes
13	Blazegraph	COUNTED	  28817	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=48835b11-b193-429d-ac52-7e9bd3c30f20,bopId=8,partitionId=-1,sinkId=9,altSinkId=null}, cause=java.util.concurrent.ExecutionException: java.lang.RuntimeException: cause=com.bigdata.btree.EvictionError: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory, state=HTreeHashJoinUtility{open=true,joinType=Normal,joinVars=[c, --pp-anon-01f292c2-d1c4-4b02-ae1a-14d848c178d5],outputDistinctJVs=true,size=21770657,considered(left=0,right=0,joins=0)}	Instance loops with one instance link and subclass, not currently handled by QLever
14	Blazegraph	COUNTED	 387181	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	Instance loops with one instance link and non-empty subclass
15	Blazegraph	COUNTED	 419511	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	Instance loops with one instance link and non-empty subclass (no labels)
16	Blazegraph	COUNTED	  54019	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=07119091-2ab6-452d-b310-e6aa02e150f5,bopId=12,partitionId=-1,sinkId=13,altSinkId=11}, cause=java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	Instance loops with one instance link and non-empty subclass (no labels), using filter to check out speed difference
17	Blazegraph	COUNTED	 380966	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	Instance loops with one instance link and subclass, using union to be acceptable to QLever
18	Blazegraph	COUNTED	  48298	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=cd3e055a-bd5c-4d6d-a1e8-20f19331f7a2,bopId=17,partitionId=-1,sinkId=18,altSinkId=16}, cause=java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	Instance loops with one instance link and subclass, using filter and union to get around a bug in old versions of QLever
19	Blazegraph	COUNTED	  43204	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=5e9a5aa5-1536-49d5-b8bf-6a633bb34a2b,bopId=19,partitionId=-1,sinkId=20,altSinkId=18}, cause=java.util.concurrent.ExecutionException: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory	Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
20	Blazegraph	COUNTED	  37449	      	None 	500	ERROR java.util.concurrent.ExecutionException: java.util.concurrent.ExecutionException: org.openrdf.query.QueryEvaluationException: java.lang.RuntimeException: java.util.concurrent.ExecutionException: java.lang.Exception: task=ChunkTask{query=b655b5d8-2da4-4c2a-97fd-5bf2304a9a61,bopId=8,partitionId=-1,sinkId=9,altSinkId=null}, cause=java.util.concurrent.ExecutionException: java.lang.RuntimeException: cause=com.bigdata.btree.EvictionError: com.bigdata.rwstore.sector.MemoryManagerOutOfMemory, state=HTreeHashJoinUtility{open=true,joinType=Normal,joinVars=[--pp-anon-9d5bdbe1-b536-4bef-ae51-c403e151be47],outputDistinctJVs=true,size=35103191,considered(left=0,right=0,joins=0)}	Instance loops with one instance link and subclass, using filter to be acceptable to QLever
