1	QLever	COUNTED	    181	      	Result=1 	200		All sixth-order classes
2	QLever	COUNTED	     63	      	Result=1 	200		Roots of fifth-order classes
3	QLever	COUNTED	    111	      	Result=1 	200		All fifth-order classes
4	QLever	COUNTED	     63	      	Result=1 	200		Roots of fourth-order classes
5	QLever	COUNTED	    111	      	Result=1 	200		All fourth-order classes
6	QLever	COUNTED	    228	      	Result=36 	200		Roots of third-order classes
7	QLever	COUNTED	    228	      	Result=3565 	200		All third-order classes
8	QLever	COUNTED	    322	      	Result=217189 	200		Roots of second-order classes
9	QLever	COUNTED	  34638	      	Result=2418598 	200		All second-order classes
10	QLever	COUNTED	  14176	      	Result=8898977 	200		Roots of first-order classes
11	QLever	COUNTED	  14156	      	Result=11794726 	200		All first-order classes, using a subquery to cut down on memory usage in older versions of QLever
12	QLever	COUNTED	  55924	      	Result=11794726 	200		All first-order classes
13	QLever	COUNTED	 600364	      	None 	429	ERROR: Operation timed out. Last operation: TransitivePath ?_QLever_internal_variable_qp_0 <http://www.wikidata.org/prop/direct/P279> ?c	Instance loops with one instance link and subclass, not currently handled by QLever
14	QLever	COUNTED	  35732	      	Result=11 	200		Instance loops with one instance link and non-empty subclass
15	QLever	COUNTED	     25	      	Result=11 	200		Instance loops with one instance link and non-empty subclass (no labels)
16	QLever	COUNTED	 499985	      	Result=11 	200		Instance loops with one instance link and non-empty subclass (no labels), using filter to check out speed difference
17	QLever	COUNTED	  15504	      	Result=15 	200		Instance loops with one instance link and subclass, using union to be acceptable to QLever
18	QLever	COUNTED	 510995	      	Result=15 	200		Instance loops with one instance link and subclass, using filter and union to get around a bug in old versions of QLever
19	QLever	COUNTED	    180	      	Result=15 	200		Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
20	QLever	COUNTED	 503632	      	Result=15 	200		Instance loops with one instance link and subclass, using filter to be acceptable to QLever
21	QLever	COUNTED	    159	      	Result=15 	200		Instance loops with one instance link and subclass, as above but using a subquery for potential speed improvement
22	QLever	COUNTED	   1357	      	Result=10 	200		Instance loops with two instance links
23	QLever	COUNTED	 372125	      	None 	500	ERROR: Tried to allocate 29.3 GB, but only 7.7 GB were available	Instance loops with two instance links and subclass
24	QLever	COUNTED	 354972	      	None 	500	ERROR: Tried to allocate 29.3 GB, but only 9.7 GB were available	Instance loops with two instance links and subclass, using a subquery
25	QLever	COUNTED	 371836	      	None 	500	ERROR: Tried to allocate 29.3 GB, but only 9.7 GB were available	Instance loops with two instance links and subclass, no super
