1	QLever	COUNTED	    409	      	Result=2069 	200		All subclasses of human (Q5)
2	QLever	COUNTED	    347	      	Result=2069 	200		All subclasses of human (Q5) with labels, label service for Blazegraph
3	QLever	COUNTED	    626	      	Result=799435 	200		All subclasses of protein (Q8054)
4	QLever	COUNTED	     98	      	Result=799435 	200		All subclasses of protein (Q8054), 2nd try
5	QLever	COUNTED	    100	      	Result=799435 	200		All subclasses of protein (Q8054), 3rd try
6	QLever	COUNTED	    100	      	Result=799435 	200		All subclasses of protein (Q8054), 4th try
7	QLever	COUNTED	    285	      	Result=799435 	200		All subclasses of protein (Q8054) with labels, label service for Blazegraph
8	QLever	COUNTED	   1847	      	Result=2355051 	200		All subclasses of chemical entity (Q43460564)
9	QLever	COUNTED	   3569	      	Result=3973420 	200		All subclasses of concrete object (Q4406616)
10	QLever	COUNTED	   3722	      	Result=4186471 	200		All subclasses of object (Q488383)
11	QLever	COUNTED	   3905	      	Result=4375401 	200		All subclasses of entity (Q35120)
12	QLever	COUNTED	    690	      	Result=4375401 	200		All subclasses of entity (Q35120) with labels, label service for Blazegraph
13	QLever	COUNTED	   1696	      	Result=12613668 	200		All instances of human (Q5)
14	QLever	COUNTED	    531	      	Result=12613668 	200		All instances of human (Q5) with labels, label service for Blazegraph
15	QLever	COUNTED	    245	      	Result=1029400 	200		All instances of protein (Q8054)
16	QLever	COUNTED	    121	      	Result=1029400 	200		All instances of protein (Q8054), 2nd try
17	QLever	COUNTED	    120	      	Result=1029400 	200		All instances of protein (Q8054), 3rd try
18	QLever	COUNTED	    115	      	Result=1029400 	200		All instances of protein (Q8054), 4th try
19	QLever	COUNTED	    295	      	Result=1029400 	200		All instances of protein (Q8054) with labels
20	QLever	COUNTED	    379	      	Result=2471642 	200		All instances of chemical entity (Q43460564)
21	QLever	COUNTED	   3313	      	Result=35381691 	200		All instances of concrete object (Q4406616)
22	QLever	COUNTED	  10076	      	Result=109009362 	200		All instances of object (Q488383)
23	QLever	COUNTED	  10681	      	Result=115303156 	200		All instances of entity (Q35120)
24	QLever	COUNTED	  14633	      	Result=115303156 	200		All instances of entity (Q35120) with labels, label service for Blazegraph
