?c
<http://www.wikidata.org/entity/Q1038>
<http://www.wikidata.org/entity/Q104567>
<http://www.wikidata.org/entity/Q1046>
<http://www.wikidata.org/entity/Q1053>
<http://www.wikidata.org/entity/Q1054>
