?c
<http://www.wikidata.org/entity/Q100741900>
<http://www.wikidata.org/entity/Q105835556>
<http://www.wikidata.org/entity/Q115781177>
<http://www.wikidata.org/entity/Q1159867>
<http://www.wikidata.org/entity/Q119153952>
