?c
<http://www.wikidata.org/entity/Q106497998>
<http://www.wikidata.org/entity/Q10902163>
<http://www.wikidata.org/entity/Q10905310>
<http://www.wikidata.org/entity/Q10932395>
<http://www.wikidata.org/entity/Q11130954>
